angDist,_RAJ2000,_DEJ2000,KIC,Kpmag,Q,Teff,E_Teff,e_Teff,logg,E_logg,e_logg,Mass,E_Mass,e_Mass,Prot,E_Prot,Sph,E_Sph,Fl1,DMK,Fl2,Fl3,Fl4,Fl5,M17,Simbad,_RA,_DE,_RAJ2000,_DEJ2000,KIC,Date,FNum,Per,r_Per,Amp,Ha,HaLum,FLum,PCat,Simbad,_RA,_DE
0.000000,284.56876,44.4243889,8415004,15.486, 1-17,3731,50,50,4.742,0.033,0.015,0.511,0.026,0.023,1.21,0.08,17228.2,2043.9,1,,0,0,,1,M17,Simbad,284.56876,44.42439,284.56876,44.4243889,8415004,1074.74,516,1.23,Mc2014,24636,no data,,6.14E-5,2,Simbad,284.56876,44.42439
0.000000,285.24026,44.4744189,8416220,15.065, 1-17,3232,41,25,5.102,0.06,0.06,0.166,0.043,0.026,0.67,0.07,15130.7,2404.6,1,,,,,1,M17,Simbad,285.24026,44.47442,285.24026,44.4744189,8416220,1074.74,625,0.644,Mc2014,21689,no data,,1.392E-4,2,Simbad,285.24026,44.47442
0.000000,289.07819,44.41592,8423600,15.748, 1-17,3922,62,70,4.724,0.02,0.027,0.562,0.023,0.028,12.53,0.84,1078.7,54.5,,,0,0,,0,M17,Simbad,289.07819,44.41592,289.07819,44.41592,8423600,1074.74,47,12.775,Mc2014,2650,no data,,2.721E-6,2,Simbad,289.07819,44.41592
0.000000,299.09958,44.4916381,8454353,14.894, 1-17,3514,47,52,4.888,0.035,0.031,0.379,0.035,0.043,1.47,0.1,12376.4,1329.8,1,,0,0,,1,M17,Simbad,299.09958,44.49164,299.09958,44.4916381,8454353,888.33,488,1.496,Mc2014,21716,no data,1.5467E-4,5.255E-5,2,Simbad,299.09958,44.49164
0.000000,299.76642,44.43697,8456954,15.127, 1-17,3767,120,147,4.682,0.072,0.023,0.58,0.039,0.073,30.21,2.28,1978.3,52.5,,,0,0,,0,M17,Simbad,299.76642,44.43697,299.76642,44.43697,8456954,888.33,155,30.929,Mc2014,1527,no data,,8.739E-6,1,Simbad,299.76642,44.43697
0.000000,281.76553,44.5457189,8474897,14.596, 1-17,3581,81,90,4.846,0.06,0.044,0.424,0.049,0.065,0.98,0.07,5109.7,685.4,1,,0,0,,2,M17,Simbad,281.76553,44.54572,281.76553,44.5457189,8474897,805.74,44,1.0,Mc2014,5929,no data,,1.603E-6,2,Simbad,281.76553,44.54572
0.000000,296.30948,44.5748711,8507979,13.445, 0-17,3673,117,147,4.691,0.08,0.02,0.561,0.04,0.069,1.2,0.08,14296.1,1674.5,1,,0,0,,1,M17,Simbad,296.30948,44.57487,296.30948,44.5748711,8507979,897.16,650,1.221,Mc2014,21251,emission,2.370893E-4,6.672E-5,2,Simbad,296.30948,44.57487
0.000000,289.62079,44.61998,8554218,15.831, 1-17,3824,46,49,4.71,0.03,0.014,0.541,0.024,0.02,25.76,1.92,2071.6,63.7,,,0,0,,0,M17,Simbad,289.62079,44.61998,289.62079,44.61998,8554218,990.56,30,25.935,Mc2014,4123,no data,,2.167E-6,2,Simbad,289.62079,44.61998
0.000000,293.86096,44.6217611,8565204,15.618, 1-17,3435,44,41,4.933,0.048,0.032,0.315,0.041,0.041,13.33,0.94,4826.9,182.6,,,0,0,,0,M17,Simbad,293.86096,44.62176,293.86096,44.6217611,8565204,990.56,197,13.334,Mc2014,11453,no data,,1.118E-5,2,Simbad,293.86096,44.62176
0.000000,296.17841,44.6347081,8572066,15.636, 1-17,3929,87,87,4.705,0.032,0.02,0.559,0.028,0.031,9.23,0.64,11875.5,516.2,,,0,0,,0,M17,Simbad,296.17841,44.63471,296.17841,44.6347081,8572066,893.47,177,9.339,Mc2014,21370,no data,,2.711E-5,2,Simbad,296.17841,44.63471
0.000000,298.63721,44.6764411,8581480,15.602, 1-17,3410,47,41,4.986,0.044,0.044,0.263,0.044,0.032,25.05,1.81,2545.5,74.9,,,,,,0,M17,Simbad,298.63721,44.67644,298.63721,44.6764411,8581480,893.47,36,25.253,Mc2014,2242,no data,,1.025E-6,2,Simbad,298.63721,44.67644
0.000000,299.23801,44.6631319,8583756,15.579, 1-17,3737,59,66,4.779,0.042,0.024,0.476,0.031,0.031,9.17,0.64,7346.9,326.2,,,0,0,,0,M17,Simbad,299.23801,44.66313,299.23801,44.6631319,8583756,893.47,63,9.297,Mc2014,14065,no data,,2.966E-6,2,Simbad,299.23801,44.66313
0.000000,283.74136,44.7930719,8607728,13.41, 0-17,3351,118,69,5.099,0.103,0.126,0.178,0.106,0.046,24.03,1.71,3475.4,93.4,,,0,0,,0,M17,Simbad,283.74136,44.79307,283.74136,44.7930719,8607728,960.43,261,25.64,This work,5904,emission,3.667977E-5,4.062E-6,0,Simbad,283.74136,44.79307
0.000000,285.2225,44.7261311,8610368,15.723, 1-17,3910,58,64,4.725,0.022,0.026,0.558,0.023,0.028,10.83,0.79,3660.0,158.6,,,0,0,,0,M17,Simbad,285.2225,44.72613,285.2225,44.7261311,8610368,960.43,86,10.928,Mc2014,6507,no data,,4.856E-6,2,Simbad,285.2225,44.72613
0.000000,286.04446,44.71751,8611876,15.168, 1-17,3288,44,34,5.033,0.044,0.044,0.21,0.041,0.027,1.56,0.11,10147.5,1070.3,1,,0,0,,1,M17,Simbad,286.04446,44.71751,286.04446,44.71751,8611876,960.43,668,1.582,Mc2014,18394,no data,,5.516E-5,2,Simbad,286.04446,44.71751
0.000000,298.14468,44.7037389,8644565,15.971, 2-17,3900,121,148,4.727,0.072,0.048,0.555,0.056,0.077,8.38,0.58,7925.5,372.5,,,0,0,,0,M17,Simbad,298.14468,44.70374,298.14468,44.7037389,8644565,1106.13,83,8.48,Mc2014,14841,no data,,4.904E-6,2,Simbad,298.14468,44.70374
0.000000,283.64731,44.8220411,8672278,15.733, 1-17,3909,70,78,4.739,0.02,0.035,0.559,0.023,0.034,16.19,1.18,3435.4,122.7,,,0,0,,0,M17,Simbad,283.64731,44.82204,283.64731,44.8220411,8672278,1228.31,66,16.459,Mc2014,6190,no data,,4.729E-6,2,Simbad,283.64731,44.82204
0.000000,284.2149,44.80452,8673358,15.588, 1-17,3373,67,67,4.986,0.066,0.06,0.257,0.066,0.048,1.01,0.07,8474.0,1124.6,1,,0,0,,1,M17,Simbad,284.2149,44.80452,284.2149,44.80452,8673358,1228.31,431,1.032,Mc2014,15508,no data,,1.567E-5,2,Simbad,284.2149,44.80452
0.000000,284.3302,44.8246611,8673562,16.489, 6- 9,3868,120,147,4.661,0.064,0.02,0.606,0.04,0.064,0.49,,2360.5,574.7,,,0,0,,2,M17,Simbad,284.3302,44.82466,284.3302,44.8246611,8673562,253.73,26,0.463,This work,6102,no data,,1.315E-5,0,Simbad,284.3302,44.82466
0.000000,288.72076,44.8583111,8681527,15.732, 1-17,3975,109,99,4.671,0.039,0.018,0.583,0.043,0.036,0.57,0.04,34042.8,5826.0,1,,0,0,,1,M17,Simbad,288.72076,44.85831,288.72076,44.8583111,8681527,1228.31,81,0.577,Mc2014,56324,no data,,3.792E-5,2,Simbad,288.72076,44.85831
0.000000,290.38281,44.9865419,8749769,15.539, 1-17,3482,51,51,4.904,0.045,0.036,0.357,0.04,0.049,22.58,1.82,3549.8,105.4,,,0,0,,0,M17,Simbad,290.38281,44.98654,290.38281,44.9865419,8749769,1227.78,126,22.655,Mc2014,6811,no data,,6.691E-6,2,Simbad,290.38281,44.98654
0.000000,299.11832,44.9164581,8776565,15.028, 1-17,3502,41,41,4.925,0.04,0.032,0.341,0.038,0.041,2.63,0.18,11622.7,936.5,1,,,,,2,M17,Simbad,299.11832,44.91646,299.11832,44.9164581,8776565,1130.37,481,2.681,Mc2014,18441,no data,,2.67E-5,2,Simbad,299.11832,44.91646
0.000000,286.56927,45.0450781,8807085,15.788, 1-17,3563,89,98,4.853,0.066,0.049,0.414,0.048,0.072,3.22,0.22,15165.6,1112.1,,,,,,2,M17,Simbad,286.56927,45.04508,286.56927,45.0450781,8807085,1220.19,437,3.259,Mc2014,32026,no data,,6.118E-5,2,Simbad,286.56927,45.04508
0.000000,290.27902,45.0936581,8814775,14.911, 1-17,3348,43,37,4.972,0.044,0.044,0.263,0.048,0.032,2.26,0.16,5651.2,501.6,1,,0,0,,2,M17,Simbad,290.27902,45.09366,290.27902,45.0936581,8814775,1220.19,777,2.286,Mc2014,11572,no data,,5.657E-5,2,Simbad,290.27902,45.09366
0.000000,294.2168,45.0162661,8825043,13.47, 0-17,3368,112,82,5.067,0.104,0.127,0.207,0.114,0.062,30.63,3.02,1288.7,32.3,,,0,0,,0,M17,Simbad,294.2168,45.01627,294.2168,45.0162661,8825043,1220.19,65,39.682,This work,1922,absorption,,4.946E-7,0,Simbad,294.2168,45.01627
0.000000,296.79715,45.0279619,8832676,15.466, 4-17,3737,66,66,4.779,0.039,0.024,0.476,0.031,0.031,10.83,0.77,3333.9,143.2,,,0,0,,0,M17,Simbad,296.79715,45.02796,296.79715,45.0279619,8832676,1008.77,381,10.95,Mc2014,6051,no data,,4.612E-5,1,Simbad,296.79715,45.02796
0.000000,297.77655,45.08461,8836388,15.594, 2-17,3497,62,69,4.92,0.06,0.045,0.339,0.049,0.06,4.25,0.33,9942.8,640.4,,,,,,0,M17,Simbad,297.77655,45.08461,297.77655,45.08461,8836388,1186.72,293,4.304,Mc2014,14057,no data,,2.21E-5,2,Simbad,297.77655,45.08461
0.000000,283.8645,45.15976,8867609,15.155, 1-17,3989,89,99,4.714,0.028,0.035,0.581,0.037,0.046,6.95,0.52,8959.9,448.3,,,0,0,,0,M17,Simbad,283.8645,45.15976,283.8645,45.15976,8867609,1220.19,329,7.012,Mc2014,15473,no data,,1.865E-5,2,Simbad,283.8645,45.15976
0.000000,285.02353,45.1183619,8869922,16.053, 6- 9,3100,0,0,5.154,0.0,0.0,0.134,0.0,0.0,0.69,0.05,1530.5,320.3,,,0,0,,2,M17,Simbad,285.02353,45.11836,285.02353,45.1183619,8869922,246.14,98,0.705,This work,3533,no data,,4.813E-5,0,Simbad,285.02353,45.11836
0.000000,286.32248,45.1208881,8872565,13.708, 1-17,3319,118,49,5.137,0.092,0.138,0.157,0.099,0.033,117.54,,1303.4,18.5,,,0,0,,0,M17,Simbad,286.32248,45.12089,286.32248,45.1208881,8872565,1317.82,67,,No period,334,absorption,,3.281E-7,0,Simbad,286.32248,45.12089
0.000000,290.29193,45.1721839,8881388,17.174, 6- 9,3089,0,0,5.158,0.0,0.0,0.132,0.0,0.0,50.81,3.57,10831.5,318.5,,,0,0,,0,M17,Simbad,290.29193,45.17218,290.29193,45.1721839,8881388,246.14,92,51.28,This work,26797,no data,,6.949E-5,0,Simbad,290.29193,45.17218
0.000000,284.13925,45.2300419,8935655,13.676, 1-17,3694,117,147,4.686,0.075,0.02,0.567,0.036,0.067,1.97,0.13,2687.1,256.4,,,0,0,,2,M17,Simbad,284.13925,45.23004,284.13925,45.2300419,8935655,1231.98,966,1.998,Mc2014,4315,absorption,,7.267E-5,2,Simbad,284.13925,45.23004
0.000000,284.27579,45.2694889,8935942,16.482, 6- 9,3204,70,44,5.182,0.051,0.119,0.135,0.058,0.015,1.63,0.11,4995.1,577.7,1,,0,0,,2,M17,Simbad,284.27579,45.26949,284.27579,45.2694889,8935942,246.14,86,1.65,This work,10037,no data,,1.757E-4,0,Simbad,284.27579,45.26949
0.000000,289.76758,45.26363,8947255,15.261, 1-17,3504,56,56,4.858,0.042,0.031,0.4,0.038,0.047,7.35,0.49,8839.5,431.5,,,0,0,,0,M17,Simbad,289.76758,45.26363,289.76758,45.26363,8947255,1231.98,596,7.45,Mc2014,13803,no data,,3.775E-5,2,Simbad,289.76758,45.26363
0.000000,292.98102,45.24966,8956025,16.146,14-17,3913,122,136,4.642,0.063,0.018,0.624,0.036,0.059,22.11,1.62,6671.3,202.0,,,0,0,,2,M17,Simbad,292.98102,45.24966,292.98102,45.24966,8956025,226.54,41,22.99,This work,20642,no data,,2.62E-5,0,Simbad,292.98102,45.24966
0.000000,293.35226,45.25127,8957023,13.251, 0-17,3716,116,142,4.681,0.072,0.022,0.573,0.036,0.068,43.02,3.22,4146.7,82.8,,,0,0,,0,M17,Simbad,293.35226,45.25127,293.35226,45.25127,8957023,1231.98,62,43.989,Mc2014,6313,absorption,,2.333E-7,2,Simbad,293.35226,45.25127
0.000000,299.08496,45.2013819,8977910,15.103, 1-17,3293,44,39,5.028,0.044,0.044,0.214,0.043,0.029,10.61,0.71,7124.0,290.3,,,0,0,,0,M17,Simbad,299.08496,45.20138,299.08496,45.2013819,8977910,1240.04,471,10.76,Mc2014,12224,no data,,2.724E-5,2,Simbad,299.08496,45.20138
0.000000,283.08624,45.3204381,9002074,15.987, 1-17,3500,55,62,4.897,0.05,0.041,0.369,0.046,0.056,17.35,1.3,6094.9,203.0,,,0,0,,0,M17,Simbad,283.08624,45.32044,283.08624,45.3204381,9002074,1240.03,115,17.547,Mc2014,15786,no data,,4.24E-6,2,Simbad,283.08624,45.32044
0.000000,290.26477,45.3889389,9017693,15.703, 4-17,3323,45,35,4.995,0.04,0.04,0.24,0.048,0.028,7.19,0.5,3748.2,198.5,,,0,0,,0,M17,Simbad,290.26477,45.38894,290.26477,45.3889389,9017693,1028.61,398,7.305,Mc2014,6116,no data,,3.756E-5,1,Simbad,290.26477,45.38894
0.000000,290.90784,45.3017011,9019435,15.76, 1-17,3489,79,88,4.868,0.066,0.048,0.388,0.054,0.075,2.98,0.21,4681.2,378.1,1,,0,0,,0,M17,Simbad,290.90784,45.3017,290.90784,45.3017011,9019435,1240.04,410,3.032,Mc2014,9109,no data,,2.334E-5,2,Simbad,290.90784,45.3017
0.000000,294.31235,45.3584519,9028977,15.107, 1-17,3301,42,36,5.018,0.044,0.04,0.222,0.044,0.027,41.27,2.85,2813.7,61.5,,,,,,0,M17,Simbad,294.31235,45.35845,294.31235,45.3584519,9028977,1240.04,95,41.603,Mc2014,3129,no data,,1.83E-6,1,Simbad,294.31235,45.35845
0.000000,286.49481,45.4790311,9077376,14.144, 1-17,3770,51,51,4.747,0.032,0.017,0.508,0.028,0.025,15.42,1.26,1864.7,65.8,,,0,0,,0,M17,Simbad,286.49481,45.47903,286.49481,45.4790311,9077376,1113.63,55,15.447,Mc2014,3149,no data,,5.317E-7,2,Simbad,286.49481,45.47903
0.000000,293.6376,45.4592589,9093763,15.898, 4-17,3332,43,36,4.987,0.044,0.04,0.248,0.045,0.03,2.17,0.15,1854.6,202.6,,,,,,0,M17,Simbad,293.6376,45.45926,293.6376,45.4592589,9093763,902.21,196,2.206,Mc2014,3945,no data,,1.604E-5,1,Simbad,293.6376,45.45926
0.000000,291.46069,45.5393219,9153754,15.013, 6- 9,3193,0,0,5.113,0.0,0.0,0.159,0.0,0.0,19.93,1.51,2067.2,66.6,,,0,0,,0,M17,Simbad,291.46069,45.53932,291.46069,45.5393219,9153754,254.2,113,21.14,This work,3464,no data,,2.937E-5,0,Simbad,291.46069,45.53932
0.000000,300.01614,45.52792,9179906,15.722, 1-17,3368,54,54,4.955,0.06,0.044,0.282,0.063,0.051,8.8,0.6,5774.9,267.1,,,0,0,,0,M17,Simbad,300.01614,45.52792,300.01614,45.52792,9179906,1288.82,348,8.916,Mc2014,11755,no data,8.377547E-5,2.474E-5,2,Simbad,300.01614,45.52792
0.000000,283.1409,45.6427731,9201463,14.599, 1-17,3319,118,49,5.137,0.092,0.138,0.157,0.099,0.033,5.49,0.38,2761.6,161.6,,,,,,2,M17,Simbad,283.1409,45.64277,283.1409,45.6427731,9201463,1288.82,1184,5.62,This work,4905,emission,,3.161E-4,0,Simbad,283.1409,45.64277
0.000000,284.5079,45.6172789,9203794,13.764, 1-17,3261,42,32,5.065,0.044,0.044,0.189,0.036,0.024,55.6,4.66,3126.7,55.8,,,0,0,,0,M17,Simbad,284.5079,45.61728,284.5079,45.6172789,9203794,1288.82,186,52.272,Mc2014,2582,absorption,,2.229E-6,1,Simbad,284.5079,45.61728
0.000000,285.64502,45.6514589,9205855,15.498, 1-17,3388,44,40,4.939,0.045,0.036,0.301,0.048,0.039,0.9,0.06,5921.0,846.6,1,,0,0,,2,M17,Simbad,285.64502,45.65146,285.64502,45.6514589,9205855,1288.82,572,0.917,Mc2014,11555,no data,,5.663E-5,2,Simbad,285.64502,45.65146
0.000000,286.36124,45.6423611,9207124,16.236, 7- 7,3447,44,44,4.896,0.035,0.031,0.36,0.037,0.041,3.26,0.23,4195.6,341.5,,,,,,0,M17,Simbad,286.36124,45.64236,286.36124,45.6423611,9207124,89.35,42,3.31,This work,8197,no data,,4.367E-5,0,Simbad,286.36124,45.64236
0.000000,290.96448,45.6944689,9216075,14.963, 1-17,3989,89,99,4.714,0.023,0.03,0.581,0.023,0.035,15.64,1.0,2639.1,93.4,,,,,,0,M17,Simbad,290.96448,45.69447,290.96448,45.6944689,9216075,1288.82,24,15.769,Mc2014,5028,no data,,4.242E-7,2,Simbad,290.96448,45.69447
0.000000,293.44217,45.6418111,9222296,15.219, 1-17,3234,42,25,5.092,0.045,0.045,0.172,0.033,0.022,70.37,5.92,3860.5,63.3,,,0,0,,0,M17,Simbad,293.44217,45.64181,293.44217,45.6418111,9222296,1288.82,61,,No period,13754,no data,2.235865E-5,9.531E-7,1,Simbad,293.44217,45.64181
0.000000,296.12753,45.62067,9229798,15.013, 1-17,3408,44,40,4.923,0.046,0.032,0.322,0.044,0.04,43.62,3.5,1551.0,35.0,,,0,0,,0,M17,Simbad,296.12753,45.62067,296.12753,45.62067,9229798,1383.48,44,44.76,Mc2014,1051,no data,,4.73E-7,1,Simbad,296.12753,45.62067
0.000000,285.11539,45.78503,9267818,15.089, 1-17,3573,42,48,4.896,0.028,0.039,0.398,0.028,0.042,10.53,0.71,11996.8,483.4,,,0,0,,0,M17,Simbad,285.11539,45.78503,285.11539,45.78503,9267818,1293.18,622,10.661,Mc2014,21504,no data,,4.904E-5,2,Simbad,285.11539,45.78503
0.000000,284.46194,45.88493,9327921,14.969, 1-17,3942,53,53,4.716,0.018,0.024,0.57,0.017,0.029,15.21,1.21,458.0,23.2,,,0,0,,0,M17,Simbad,284.46194,45.88493,284.46194,45.88493,9327921,1109.95,89,15.24,Mc2014,1141,no data,,3.774E-6,1,Simbad,284.46194,45.88493
0.000000,284.86234,45.8124011,9328653,16.551, 7- 7,3266,49,39,5.06,0.055,0.049,0.193,0.048,0.032,15.0,1.16,4110.3,258.8,,,0,0,,2,M17,Simbad,284.86234,45.8124,284.86234,45.8124011,9328653,89.35,31,15.53,This work,8735,no data,,5.645E-5,0,Simbad,284.86234,45.8124
0.000000,287.74448,45.84354,9333505,12.889, 0-17,3348,50,40,4.972,0.045,0.05,0.263,0.055,0.037,36.43,3.51,2112.8,46.5,,,0,0,,0,M17,Simbad,287.74448,45.84354,287.74448,45.84354,9333505,1109.95,153,36.729,Mc2014,2898,absorption,,1.355E-6,2,Simbad,287.74448,45.84354
0.000000,288.62982,45.8645289,9335198,15.677, 1-17,3682,66,66,4.813,0.042,0.032,0.455,0.032,0.039,13.9,1.05,5258.5,194.3,,,0,0,,0,M17,Simbad,288.62982,45.86453,288.62982,45.8645289,9335198,1109.95,76,14.147,Mc2014,11500,no data,,2.353E-6,2,Simbad,288.62982,45.86453
0.000000,287.50659,45.95303,9395205,14.63, 1-17,3827,92,103,4.728,0.054,0.027,0.526,0.045,0.05,4.95,0.35,9439.4,554.0,,,0,0,,0,M17,Simbad,287.50659,45.95303,287.50659,45.95303,9395205,1012.79,428,4.992,Mc2014,15487,no data,,3.548E-5,2,Simbad,287.50659,45.95303
0.000000,288.54385,45.9968611,9396972,16.81, 6- 9,3098,0,0,5.155,0.0,0.0,0.134,0.0,0.0,2.96,0.21,8119.7,681.5,,,0,0,,2,M17,Simbad,288.54385,45.99686,288.54385,45.9968611,9396972,343.55,133,3.004,This work,18505,no data,,6.944E-5,0,Simbad,288.54385,45.99686
0.000000,293.26489,45.9486889,9407581,15.462, 1-17,3569,57,64,4.877,0.049,0.036,0.395,0.042,0.052,4.22,0.29,7705.3,501.4,,,0,0,,0,M17,Simbad,293.26489,45.94869,293.26489,45.9486889,9407581,1012.79,440,4.281,Mc2014,11934,no data,,3.86E-5,2,Simbad,293.26489,45.94869
0.000000,299.14917,45.9127011,9425635,14.963, 1-17,3799,84,91,4.738,0.052,0.032,0.518,0.044,0.048,14.79,1.12,3765.4,133.5,,,0,0,,0,M17,Simbad,299.14917,45.9127,299.14917,45.9127011,9425635,1012.78,99,14.753,Mc2014,8571,no data,,4.766E-6,2,Simbad,299.14917,45.9127
0.000000,299.41321,45.9050711,9426508,15.316, 1-17,3306,53,46,5.013,0.055,0.05,0.225,0.055,0.036,40.42,3.01,4075.7,88.3,,,0,0,,0,M17,Simbad,299.41321,45.90507,299.41321,45.9050711,9426508,1012.79,228,40.508,Mc2014,5810,no data,,1.872E-5,1,Simbad,299.41321,45.90507
0.000000,285.90262,46.0879819,9453011,13.198, 0-17,3760,117,143,4.791,0.126,0.054,0.459,0.069,0.103,9.76,0.68,16055.0,661.0,,,0,0,,0,M17,Simbad,285.90262,46.08798,285.90262,46.0879819,9453011,1016.94,613,10.235,This work,23353,emission,7.452632E-5,1.913E-5,0,Simbad,285.90262,46.08798
