angDist,_RAJ2000,_DEJ2000,KIC,Kpmag,Q,Teff,E_Teff,e_Teff,logg,E_logg,e_logg,Mass,E_Mass,e_Mass,Prot,E_Prot,Sph,E_Sph,Fl1,DMK,Fl2,Fl3,Fl4,Fl5,M17,Simbad,_RA,_DE,_RAJ2000,_DEJ2000,OT,Name,RAJ2000,DEJ2000,CaH2,CaH3,TiO5,SNR,SpT,Gmag,Ksmag,W2mag,E(B-V),Dist,RVel,[M/H],Cl,MCat,Gaia,WISEA,2M
0.000000,292.0043,49.82011,11713042,14.753," 1-17",3701,58,66,4.828,0.042,0.035,0.443,0.032,0.039,24.36,2.0,217.5,11.3,,,0,0,,0,M17,Simbad,292.0043,49.82011,292.0043,49.82011,D,J192801.03+494912.3,292.0043,49.82011,0.732,0.87,0.78,68.3,dMp0.0,14.713,11.688,11.539,0.01,225,-5,,m,0,Gaia,WISEA,2M
0.000000,292.67184,49.85181,11714250,13.646," 1-17",3662,132,132,4.693,0.08,0.02,0.558,0.036,0.072,47.08,3.26,4914.3,93.8,,,0,0,,0,M17,Simbad,292.67184,49.85181,292.67184,49.85181,D,J193041.24+495106.5,292.67184,49.85181,0.567,0.794,0.565,123.3,dMr2.0,13.64,10.056,9.856,0.0,70,-58,,m,0,Gaia,WISEA,2M
0.000144,294.31116,49.8382419,11717648,14.375," 1-17",4162,124,124,4.65,0.052,0.024,0.592,0.065,0.053,9.04,0.64,9292.2,402.6,,,0,0,,2,M17,Simbad,294.31116,49.83824,294.31116,49.83824194,D,J193714.67+495017.6,294.31116,49.838242,0.834,0.906,0.873,172.5,dKp7.0,14.319,11.498,11.472,0.01,215,-17,,m,0,Gaia,WISEA,2M
0.637228,297.41846,49.8641819,11725249,14.112," 1-17",4129,124,124,4.655,0.056,0.024,0.59,0.059,0.059,13.33,0.91,2400.1,89.3,,,0,0,,0,M17,Simbad,297.41846,49.86418,297.41839,49.86435306,D,J194940.41+495151.6,297.41839,49.864353,0.864,0.938,0.893,54.9,dKp7.0,14.005,11.304,11.229,0.04,184,8,,m,0,Gaia,WISEA,2M
0.000000,286.73804,49.97575,11754553,15.095," 1-17",4126,82,82,4.661,0.022,0.022,0.633,0.029,0.035,11.85,0.92,3376.5,148.4,,,0,0,0,0,M17,Simbad,286.73804,49.97575,286.73804,49.97575,D,J190657.12+495832.7,286.73804,49.97575,0.863,0.908,0.889,34.1,dKs7.0,15.011,12.355,12.297,0.02,321,-30,,m,0,Gaia,WISEA,2M
0.000000,298.36966,41.67408,6310128,13.122," 0-17",4065,127,159,4.659,0.064,0.024,0.586,0.054,0.066,27.42,1.93,1049.7,27.9,,,,,,0,M17,Simbad,298.36966,41.67408,298.36966,41.67408,D,J195328.71+414026.6,298.36966,41.67408,0.806,0.903,0.853,186.6,dKs7.5,,,,,,2,,u,0,Gaia,WISEA,2M
0.000036,298.9556,41.6744611,6312858,13.59," 0-17",4298,129,129,4.603,0.052,0.017,0.668,0.052,0.052,43.62,7.79,891.9,19.5,,,0,0,,0,M17,Simbad,298.9556,41.67446,298.9556,41.67446111,D,J195549.34+414028.0,298.9556,41.674461,0.853,0.934,0.855,131.1,dKs7.0,13.349,10.767,10.747,0.08,158,18,,m,0,Gaia,WISEA,2M
0.000144,292.23621,49.9120219,11763820,13.063," 0-17",3473,69,76,4.88,0.06,0.045,0.377,0.055,0.068,48.06,3.69,825.9,16.9,,,0,0,,0,M17,Simbad,292.23621,49.91202,292.23621,49.91202194,D,J192856.69+495443.2,292.23621,49.912022,0.58,0.79,0.635,247.7,dMs1.5,13.038,9.736,9.416,0.0,63,5,,m,0,Gaia,WISEA,2M
0.165025,284.61215,41.7923511,6345835,11.986," 0-16",3703,116,155,4.762,0.097,0.045,0.52,0.048,0.104,32.16,3.34,1034.9,29.8,,,,,,0,M17,Simbad,284.61215,41.79235,284.61221,41.79236111,D,J185826.92+414732.4,284.61221,41.792361,0.795,0.902,0.841,389.0,dKs7.5,12.102,8.741,8.598,0.0,67,16,,m,0,Gaia,WISEA,2M
0.000036,285.60944,41.7125089,6347864,14.672," 1-16",3818,69,61,4.744,0.036,0.021,0.504,0.028,0.025,25.76,2.04,1500.2,49.1,,,0,0,,0,M17,Simbad,285.60944,41.71251,285.60944,41.71250889,D,J190226.26+414245.0,285.60944,41.712509,0.756,0.88,0.79,193.6,dMs0.0,14.582,11.623,11.531,0.02,211,-5,,m,0,Gaia,WISEA,2M
0.000000,295.40854,49.9562,11770410,14.889," 1-17",3802,76,76,4.736,0.036,0.024,0.519,0.029,0.029,19.12,1.34,3168.7,99.6,,,0,0,,0,M17,Simbad,295.40854,49.9562,295.40854,49.9562,D,J194138.04+495722.3,295.40854,49.9562,0.725,0.864,0.78,155.1,dMp0.0,14.87,11.886,11.758,0.02,223,-2,,m,0,Gaia,WISEA,2M
0.000000,297.27298,49.99461,11774947,15.136," 1-17",3632,49,54,4.849,0.036,0.036,0.43,0.032,0.039,32.38,2.44,1850.6,47.8,,,0,0,,0,M17,Simbad,297.27298,49.99461,297.27298,49.99461,D,J194905.51+495940.5,297.27298,49.99461,0.674,0.846,0.718,122.5,dMs0.5,14.99,11.935,11.739,0.04,179,-21,,m,0,Gaia,WISEA,2M
0.007056,291.2695,41.7728311,6362397,13.123," 0-17",4053,139,153,4.671,0.065,0.025,0.57,0.065,0.065,37.7,4.15,320.3,8.6,,,0,0,,0,M17,Simbad,291.2695,41.77283,291.2695,41.77283306,D,J192504.68+414622.1,291.2695,41.772833,0.819,0.91,0.857,195.6,dKr7.5,12.484,9.662,9.651,0.01,96,21,,m,0,Gaia,WISEA,2M
0.000144,290.13538,50.0659219,11811034,14.526," 1-17",4230,115,140,4.679,0.063,0.027,0.548,0.061,0.046,29.59,2.2,2227.5,56.9,,,0,0,,0,M17,Simbad,290.13538,50.06592,290.13538,50.06592194,D,J192032.49+500357.3,290.13538,50.065922,0.907,0.94,0.913,252.8,dKr7.0,14.438,11.911,11.916,0.03,301,-55,,m,0,Gaia,WISEA,2M
0.111293,293.11554,41.7311589,6368045,11.318," 0-17",4082,121,134,4.635,0.052,0.02,0.628,0.048,0.057,40.42,2.84,899.0,18.9,,,0,0,,0,M17,Simbad,293.11554,41.73116,293.1155,41.73116694,D,J193227.72+414352.2,293.1155,41.731167,0.8,0.905,0.858,168.3,dKs7.5,11.526,8.481,8.389,0.0,66,-32,,m,1,Gaia,WISEA,2M
0.023448,290.73151,50.0610011,11811982,13.789," 1-17",4386,118,131,4.618,0.049,0.021,0.644,0.065,0.052,49.07,6.93,1159.2,23.5,,,0,0,,0,M17,Simbad,290.73151,50.061,290.7315,50.061,D,J192255.56+500339.6,290.7315,50.061,0.909,0.952,0.896,190.6,dKr7.0,13.721,11.137,11.166,0.02,213,-52,,m,0,Gaia,WISEA,2M
0.000036,292.52563,50.0121611,11815179,15.197," 1-17",3694,117,147,4.686,0.075,0.02,0.567,0.036,0.072,47.73,3.52,2314.2,48.2,,,0,0,,0,M17,Simbad,292.52563,50.01216,292.52563,50.01216111,D,J193006.15+500043.7,292.52563,50.012161,0.555,0.795,0.535,111.1,dMr2.5,15.129,11.509,11.322,0.01,143,-69,,m,0,Gaia,WISEA,2M
0.000000,294.01981,41.73679,6371100,13.773," 1-17",4057,127,159,4.655,0.06,0.024,0.594,0.06,0.066,29.38,2.09,4602.5,111.6,,,0,0,,0,M17,Simbad,294.01981,41.73679,294.01981,41.73679,D,J193604.75+414412.4,294.01981,41.73679,0.764,0.878,0.795,111.3,dKp7.5,13.696,10.783,10.776,0.02,162,-52,,m,0,Gaia,WISEA,2M
0.024088,287.08426,50.18047,11856076,13.27," 0-17",4270,150,150,4.591,0.056,0.018,0.696,0.042,0.052,2.17,0.15,12747.7,1134.8,,-0.779,1,0,,2,M17,Simbad,287.08426,50.18047,287.08425,50.18047194,D,J190820.22+501049.6,287.08425,50.180472,0.819,0.894,0.824,188.2,dKr7.5,13.286,10.415,10.321,0.01,192,-4,,m,0,Gaia,WISEA,2M
0.052198,288.37445,50.1988181,11858066,14.295," 1-17",3843,77,84,4.72,0.044,0.024,0.531,0.043,0.039,20.49,1.57,1173.2,37.9,,,0,0,,0,M17,Simbad,288.37445,50.19882,288.37444,50.19883111,D,J191329.86+501155.7,288.37444,50.198831,0.752,0.882,0.807,221.4,dMs0.0,14.257,11.311,11.172,0.02,167,-26,,m,0,Gaia,WISEA,2M
0.000036,283.80963,41.8047711,6423086,15.857," 1-16",3713,59,66,4.798,0.038,0.028,0.469,0.03,0.037,25.76,1.97,2306.8,82.2,,,0,0,,0,M17,Simbad,283.80963,41.80477,283.80963,41.80477111,D,J185514.31+414817.1,283.80963,41.804771,0.703,0.859,0.748,72.1,dMp0.5,15.725,12.716,12.694,0.05,342,-2,,m,0,Gaia,WISEA,2M
0.023064,288.76807,50.1592219,11858760,13.553," 1-17",4279,128,128,4.617,0.049,0.018,0.641,0.061,0.05,35.19,3.09,433.2,11.8,,,0,0,,0,M17,Simbad,288.76807,50.15922,288.76808,50.15922194,D,J191504.33+500933.1,288.76808,50.159222,0.891,0.94,0.894,132.8,dKr7.0,13.532,10.846,10.789,0.01,150,-9,,m,0,Gaia,WISEA,2M
0.000036,284.20871,41.8747711,6423857,14.497," 1-16",4444,154,154,4.565,0.06,0.016,0.734,0.041,0.046,1.18,0.08,22597.8,2704.5,1,,1,0,,1,M17,Simbad,284.20871,41.87477,284.20871,41.87477111,D,J185650.09+415229.1,284.20871,41.874771,0.849,0.917,0.838,187.9,dKr7.0,14.432,11.642,11.529,0.04,339,-12,,m,0,Gaia,WISEA,2M
0.000144,289.42868,50.1548881,11859900,14.692," 1-17",4247,116,142,4.607,0.052,0.017,0.668,0.047,0.052,4.25,0.29,12631.7,796.5,,-0.784,1,0,,2,M17,Simbad,289.42868,50.15489,289.42868,50.15488806,D,J191742.88+500917.5,289.42868,50.154888,0.828,0.907,0.839,182.8,dKr7.5,14.645,11.856,11.806,0.03,369,-26,,m,0,Gaia,WISEA,2M
0.063072,289.6456,50.1975711,11860280,13.033," 0-17",4063,141,155,4.645,0.056,0.02,0.609,0.052,0.063,14.69,1.03,3005.7,103.2,,,0,0,,0,M17,Simbad,289.6456,50.19757,289.64562,50.19758306,D,J191834.95+501151.2,289.64562,50.197583,0.781,0.897,0.837,142.4,dKp7.5,12.99,10.061,9.935,0.01,91,6,,m,0,Gaia,WISEA,2M
0.000144,294.13611,50.1338081,11868469,14.472," 1-17",3984,99,109,4.699,0.027,0.03,0.596,0.033,0.046,39.31,5.84,658.1,17.2,,,0,0,,0,M17,Simbad,294.13611,50.13381,294.13611,50.13380806,D,J193632.66+500801.7,294.13611,50.133808,0.799,0.913,0.795,134.6,dKr7.5,14.444,11.56,11.495,0.01,204,-18,,m,0,Gaia,WISEA,2M
0.000036,294.21118,50.1274911,11868600,13.8," 1-17",3867,52,52,4.721,0.025,0.018,0.541,0.022,0.022,33.29,2.75,1415.5,34.2,,,0,0,,0,M17,Simbad,294.21118,50.12749,294.21118,50.12749111,D,J193650.68+500738.9,294.21118,50.127491,0.762,0.89,0.803,137.6,dMr0.0,13.762,10.833,10.741,0.01,206,-6,,m,0,Gaia,WISEA,2M
0.042984,288.11383,41.82296,6432245,13.828," 1-17",4134,112,137,4.68,0.065,0.03,0.549,0.062,0.056,16.77,1.83,203.8,10.5,,,0,0,,0,M17,Simbad,288.11383,41.82296,288.11383,41.82297194,D,J191227.31+414922.6,288.11383,41.822972,0.859,0.926,0.898,69.3,dKs7.0,13.769,10.994,10.912,0.02,159,9,,m,0,Gaia,WISEA,2M
0.081616,289.62753,41.88419,6436291,13.649," 1-17",3683,117,147,4.688,0.08,0.02,0.564,0.036,0.072,47.08,3.39,4265.7,81.7,,,0,0,,0,M17,Simbad,289.62753,41.88419,289.6275,41.88419389,D,J191830.60+415303.0,289.6275,41.884194,0.558,0.791,0.561,248.9,dMr2.0,13.594,10.031,9.805,0.01,68,-7,,m,0,Gaia,WISEA,2M
0.046339,296.39752,50.11911,11873687,13.162," 0-17",4175,125,138,4.667,0.059,0.027,0.564,0.063,0.051,26.85,2.27,1328.9,35.1,,,0,0,,0,M17,Simbad,296.39752,50.11911,296.3975,50.11911111,D,J194535.40+500708.7,296.3975,50.119111,0.863,0.925,0.912,109.3,dKp7.0,13.088,10.32,10.234,0.01,106,-28,,m,1,Gaia,WISEA,2M
0.000144,297.09009,50.1353681,11875358,15.932," 4-17",4266,149,164,4.626,0.049,0.021,0.638,0.056,0.063,30.0,2.73,568.8,24.8,,,,,,0,M17,Simbad,297.09009,50.13537,297.09009,50.13536806,D,J194821.62+500807.3,297.09009,50.135368,0.88,0.931,0.902,49.5,dKr7.0,,,,,,-1,,u,0,Gaia,WISEA,2M
0.066218,290.30573,41.8551219,6438389,13.857," 1-17",3727,116,142,4.679,0.072,0.022,0.576,0.036,0.067,43.62,3.66,1269.9,27.2,,,0,0,,0,M17,Simbad,290.30573,41.85512,290.30571,41.85511111,D,J192113.36+415118.3,290.30571,41.855111,0.577,0.801,0.601,150.4,dMr1.5,13.831,10.41,10.137,0.0,70,-45,,m,0,Gaia,WISEA,2M
0.000144,285.43484,50.2985381,11903742,15.812," 4-17",4508,162,162,4.66,0.054,0.032,0.575,0.067,0.038,5.3,0.38,10735.4,651.4,,,1,0,,0,M17,Simbad,285.43484,50.29854,285.43484,50.29853806,D,J190144.36+501754.7,285.43484,50.298538,0.874,0.92,0.863,94.5,dKr7.0,15.886,13.218,13.154,0.03,770,12,,m,0,Gaia,WISEA,2M
0.000000,286.03561,50.24052,11904699,14.817," 1-17",3971,79,79,4.716,0.02,0.03,0.577,0.023,0.029,20.21,1.82,1044.4,45.5,,,0,0,,0,M17,Simbad,286.03561,50.24052,286.03561,50.24052,D,J190408.54+501425.8,286.03561,50.24052,0.823,0.908,0.856,163.1,dKp7.0,14.76,11.936,11.862,0.02,315,9,,m,0,Gaia,WISEA,2M
0.036708,293.71609,41.8235211,6448751,14.942," 1-17",4258,115,128,4.67,0.032,0.039,0.636,0.056,0.062,44.85,7.24,1357.7,30.6,,,0,0,,0,M17,Simbad,293.71609,41.82352,293.71608,41.82352806,D,J193451.85+414924.7,293.71608,41.823528,0.883,0.941,0.884,17.4,dKs7.0,14.886,12.267,12.257,0.02,361,-67,,m,0,Gaia,WISEA,2M
0.033972,294.5723,41.8255619,6451671,14.249," 1-17",4116,111,136,4.684,0.07,0.03,0.545,0.062,0.056,12.71,1.08,220.3,13.8,,,0,0,,0,M17,Simbad,294.5723,41.82556,294.57229,41.82555611,D,J193817.35+414932.0,294.57229,41.825556,0.887,0.953,0.983,42.5,dKs7.0,14.163,11.53,11.489,0.02,221,26,,m,0,Gaia,WISEA,2M
0.000036,293.94815,50.2683261,11918321,13.017," 0-17",3930,123,151,4.723,0.078,0.042,0.547,0.056,0.083,14.49,1.11,2358.1,82.2,,,,,,0,M17,Simbad,293.94815,50.26833,293.94815,50.26832611,D,J193547.55+501605.9,293.94815,50.268326,0.773,0.896,0.843,61.8,dKp7.5,15.175,12.257,12.145,0.02,236,1,,m,0,Gaia,WISEA,2M
0.029160,294.06,50.2197419,11918550,12.42," 0-17",3844,121,162,4.755,0.098,0.053,0.524,0.058,0.094,73.36,5.64,6063.7,91.5,,,0,0,,0,M17,Simbad,294.06,50.21974,294.06,50.21975,D,J193614.40+501311.1,294.06,50.21975,0.547,0.763,0.558,149.6,dMs2.5,,,,,,-23,,u,1,Gaia,WISEA,2M
0.000144,297.23822,50.2567331,11925804,14.477," 1-17",3722,116,141,4.801,0.126,0.054,0.452,0.07,0.105,87.24,6.45,4744.8,67.5,,,0,0,,0,M17,Simbad,297.23822,50.25673,297.23822,50.25673306,D,J194857.17+501524.2,297.23822,50.256733,0.523,0.738,0.53,124.6,dMs3.0,,,,,,3,,u,0,Gaia,WISEA,2M
0.000000,286.68127,50.33577,11955208,15.658," 1-17",3604,72,79,4.836,0.05,0.041,0.444,0.036,0.058,1.17,0.08,11873.5,1461.5,1,,,,,1,M17,Simbad,286.68127,50.33577,286.68127,50.33577,D,J190643.50+502008.7,286.68127,50.33577,0.635,0.792,0.667,109.0,dMs1.0,15.608,12.321,12.116,0.02,350,-3,,m,0,Gaia,WISEA,2M
0.000000,289.28363,50.39357,11959399,16.018," 9- 9",4278,149,164,4.654,0.059,0.027,0.578,0.062,0.056,17.12,1.58,1517.8,102.6,,,0,0,,0,M17,Simbad,289.28363,50.39357,289.28363,50.39357,D,J191708.07+502336.8,289.28363,50.39357,0.878,0.921,0.892,68.2,dKr7.0,15.899,13.306,13.274,0.03,504,-21,,m,0,Gaia,WISEA,2M
0.258897,290.53976,50.3775411,11961565,15.621," 1-17",3523,42,47,4.889,0.035,0.035,0.383,0.036,0.04,18.86,1.31,1823.7,65.2,,,0,0,,0,M17,Simbad,290.53976,50.37754,290.53987,50.37755694,D,J192209.56+502239.2,290.53987,50.377557,0.609,0.812,0.677,109.7,dMs1.0,15.547,12.313,12.078,0.02,221,4,,m,0,Gaia,WISEA,2M
0.002844,291.61313,50.3381119,11963314,13.925," 1-17",4184,112,137,4.681,0.065,0.03,0.545,0.061,0.05,13.33,0.96,2154.7,80.3,,,0,0,,0,M17,Simbad,291.61313,50.33811,291.61313,50.33811111,D,J192627.15+502017.1,291.61313,50.338111,0.879,0.929,0.906,195.3,dKr7.0,13.834,11.209,11.183,0.02,199,-16,,m,0,Gaia,WISEA,2M
0.050566,293.9606,50.3035889,11967633,12.217," 0-17",4384,119,132,4.591,0.056,0.018,0.687,0.054,0.054,41.84,3.47,851.5,18.0,,,0,0,,0,M17,Simbad,293.9606,50.30359,293.96058,50.30358306,D,J193550.53+501812.8,293.96058,50.303583,0.904,0.957,0.92,191.8,dKr7.0,12.141,9.523,9.489,0.01,85,-57,,m,0,Gaia,WISEA,2M
0.082313,293.24503,41.9449389,6526930,15.214," 1-17",3770,51,45,4.747,0.03,0.017,0.508,0.026,0.023,28.98,2.33,2970.7,77.5,,,0,0,,0,M17,Simbad,293.24503,41.94494,293.245,41.94494389,D,J193258.80+415641.7,293.245,41.944944,0.675,0.827,0.674,14.1,dMs0.5,15.135,12.052,12.018,0.03,348,-17,,m,1,Gaia,WISEA,2M
0.000144,295.07864,50.3712081,11970042,13.937," 1-17",4192,113,138,4.657,0.06,0.024,0.577,0.058,0.052,23.37,1.69,3185.3,87.9,,,0,0,,0,M17,Simbad,295.07864,50.37121,295.07864,50.37120806,D,J194018.87+502216.3,295.07864,50.371208,0.869,0.928,0.885,136.5,dKs7.0,13.825,11.131,11.121,0.02,195,-39,,m,0,Gaia,WISEA,2M
0.000144,288.00412,50.4902919,12006927,14.683," 1-17",3957,71,79,4.692,0.03,0.017,0.564,0.028,0.026,19.12,1.63,1195.4,41.1,,,0,0,,0,M17,Simbad,288.00412,50.49029,288.00412,50.49029194,D,J191200.98+502925.0,288.00412,50.490292,0.812,0.908,0.852,98.7,dKs7.5,14.632,11.787,11.678,0.02,208,-41,,m,0,Gaia,WISEA,2M
0.000036,288.3219,50.4895289,12007544,15.739," 1-17",3764,103,114,4.73,0.052,0.028,0.523,0.039,0.046,2.73,0.19,17058.4,1353.0,1,,0,0,,2,M17,Simbad,288.3219,50.48953,288.3219,50.48952889,D,J191317.25+502922.3,288.3219,50.489529,0.69,0.852,0.699,106.6,dMr0.5,15.632,12.568,12.377,0.03,346,-108,,m,0,Gaia,WISEA,2M
0.068863,291.38757,50.4969789,12012729,16.284," 9- 9",3604,72,79,4.836,0.05,0.041,0.444,0.035,0.059,17.72,1.4,2833.6,175.2,,,0,0,,0,M17,Simbad,291.38757,50.49698,291.38756,50.49699694,D,J192533.01+502949.1,291.38756,50.496997,0.671,0.858,0.686,23.8,dMs1.0,16.206,13.055,12.872,0.04,432,-3,,m,0,Gaia,WISEA,2M
0.000144,287.67151,50.5029719,12055234,15.823," 1-17",3942,63,71,4.716,0.027,0.03,0.57,0.033,0.041,29.38,2.06,1712.2,51.1,,,,,,2,M17,Simbad,287.67151,50.50297,287.67151,50.50297194,D,J191041.16+503010.6,287.67151,50.502972,0.814,0.904,0.843,73.6,dKs7.5,15.751,12.865,12.795,0.03,489,5,,m,0,Gaia,WISEA,2M
0.000036,288.59766,50.5423889,12056765,14.715," 1-17",4228,129,142,4.615,0.049,0.018,0.667,0.047,0.057,20.07,1.89,1500.4,48.9,,,,,,0,M17,Simbad,288.59766,50.54239,288.59766,50.54238889,D,J191423.43+503232.6,288.59766,50.542389,0.815,0.9,0.832,166.2,dKr7.5,14.687,11.873,11.848,0.03,209,-10,,m,0,Gaia,WISEA,2M
0.000000,289.59192,50.56937,12058533,16.452," 9- 9",3585,72,86,4.868,0.055,0.045,0.406,0.044,0.066,18.99,1.6,1462.9,111.6,,,0,0,,0,M17,Simbad,289.59192,50.56937,289.59192,50.56937,D,J191822.06+503409.7,289.59192,50.56937,0.633,0.809,0.658,44.5,dMs1.0,16.432,13.224,12.878,0.04,539,-8,,m,0,Gaia,WISEA,2M
0.098293,289.8392,50.5074011,12058951,16.083," 9- 9",3945,79,95,4.73,0.024,0.036,0.569,0.023,0.035,11.22,0.89,705.6,63.4,,,,,,0,M17,Simbad,289.8392,50.5074,289.83922,50.50737694,D,J191921.41+503026.5,289.83922,50.507377,0.801,0.894,0.849,75.7,dKs7.5,16.103,13.213,13.132,0.05,3746,-17,,m,0,Gaia,WISEA,2M
0.000144,289.99582,50.5848619,12059261,15.633," 2- 3",3274,42,36,5.044,0.044,0.04,0.202,0.038,0.026,54.08,4.7,8859.9,341.7,,,0,0,,0,M17,Simbad,289.99582,50.58486,289.99582,50.58486194,D,J191958.99+503505.5,289.99582,50.584862,0.546,0.787,0.521,147.1,dMr2.5,15.569,12.0,11.746,0.01,151,-79,,m,0,Gaia,WISEA,2M
0.114337,290.87823,50.5930711,12060710,14.472," 1-17",3598,46,50,4.834,0.035,0.028,0.435,0.029,0.036,16.42,1.37,2977.8,99.8,,,,,,0,M17,Simbad,290.87823,50.59307,290.87828,50.59307,D,J192330.78+503535.0,290.87828,50.59307,0.63,0.812,0.687,197.3,dMs1.0,14.441,11.199,10.992,0.01,139,3,,m,0,Gaia,WISEA,2M
0.053440,294.17673,42.07925,6614383,15.74," 1-17",3920,54,62,4.7,0.028,0.015,0.554,0.025,0.023,38.77,3.07,1042.2,30.2,,,0,0,,0,M17,Simbad,294.17673,42.07925,294.17671,42.07925,D,J193642.40+420445.3,294.17671,42.07925,0.775,0.9,0.819,13.7,dKr7.5,15.68,12.775,12.634,0.02,345,12,,m,0,Gaia,WISEA,2M
0.000144,295.56247,50.5284881,12069640,16.42," 9- 9",3819,45,53,4.764,0.018,0.033,0.531,0.019,0.027,14.8,1.07,2017.3,138.4,,,0,0,,0,M17,Simbad,295.56247,50.52849,295.56247,50.52848806,D,J194214.99+503142.5,295.56247,50.528488,0.744,0.87,0.796,55.4,dMs0.0,16.346,13.386,13.424,0.03,483,-21,,m,0,Gaia,WISEA,2M
0.104004,282.28439,42.15419,6666233,14.78," 1-17",3862,77,84,4.69,0.042,0.018,0.566,0.035,0.035,24.2,1.89,2909.0,81.4,,,0,0,,0,M17,Simbad,282.28439,42.15419,282.28439,42.15421889,D,J184908.25+420915.1,282.28439,42.154219,0.779,0.891,0.816,81.3,dKp7.5,14.694,11.82,11.812,0.03,258,-24,,m,0,Gaia,WISEA,2M
0.000036,283.41412,42.1481589,6668608,13.99," 1-16",4193,112,137,4.684,0.068,0.027,0.541,0.06,0.045,10.39,0.76,5443.7,222.0,,,0,0,,0,M17,Simbad,283.41412,42.14816,283.41412,42.14815889,D,J185339.38+420853.3,283.41412,42.148159,0.874,0.921,0.895,109.1,dKr7.0,13.915,11.239,11.232,0.02,198,-10,,m,0,Gaia,WISEA,2M
0.050976,286.24792,50.6184311,12102573,11.815," 0-17",4474,145,145,4.561,0.058,0.018,0.736,0.041,0.046,2.71,0.18,17558.2,1392.0,,-0.492,0,0,,0,M17,Simbad,286.24792,50.61843,286.24792,50.61841694,D,J190459.50+503706.3,286.24792,50.618417,0.883,0.934,0.89,393.2,dKr7.0,11.791,9.096,9.005,0.0,98,-68,,m,0,Gaia,WISEA,2M
0.000000,287.94553,50.68605,12104915,15.708," 1-17",3909,62,70,4.739,0.028,0.039,0.559,0.032,0.044,26.3,1.81,2524.9,73.3,,,0,0,,2,M17,Simbad,287.94553,50.68605,287.94553,50.68605,D,J191146.92+504109.7,287.94553,50.68605,0.807,0.904,0.85,91.6,dKs7.5,15.638,12.792,12.64,0.02,328,-30,,m,0,Gaia,WISEA,2M
0.000144,288.53952,50.6491581,12105867,16.008," 9- 9",3364,43,40,4.958,0.048,0.04,0.278,0.052,0.034,1.15,0.08,7708.9,984.3,,,0,0,,2,M17,Simbad,288.53952,50.64916,288.53952,50.64915806,D,J191409.48+503856.9,288.53952,50.649158,0.541,0.752,0.581,84.8,dMs2.5,15.95,12.449,12.203,0.02,261,-1,,m,0,Gaia,WISEA,2M
0.372013,286.51266,42.1339989,6675714,14.607," 1-17",4186,150,167,4.617,0.046,0.021,0.682,0.035,0.06,6.67,0.45,6065.9,310.3,,-0.784,1,0,,0,M17,Simbad,286.51266,42.134,286.51279,42.13403611,D,J190603.07+420802.5,286.51279,42.134036,0.813,0.892,0.82,76.0,dKr7.5,14.485,11.702,11.498,0.02,334,-3,,m,0,Gaia,WISEA,2M
0.000036,289.37878,50.6505811,12107317,15.739," 1-17",4232,126,126,4.629,0.053,0.021,0.622,0.06,0.054,14.59,1.1,2164.5,86.7,,,0,0,,0,M17,Simbad,289.37878,50.65058,289.37878,50.65058111,D,J191730.90+503902.0,289.37878,50.650581,0.84,0.917,0.878,72.6,dKs7.0,15.596,12.892,12.888,0.04,408,12,,m,0,Gaia,WISEA,2M
0.000000,291.29031,50.66058,12110418,14.856," 1-17",3942,63,63,4.695,0.03,0.015,0.56,0.026,0.023,13.8,0.93,2047.9,78.5,,,,,,0,M17,Simbad,291.29031,50.66058,291.29031,50.66058,D,J192509.67+503938.0,291.29031,50.66058,0.784,0.887,0.813,202.2,dKs7.5,,,,,,-10,,u,0,Gaia,WISEA,2M
0.335793,291.85071,50.64397,12111335,14.493," 1-17",3972,71,71,4.688,0.035,0.02,0.568,0.041,0.037,28.98,2.1,2173.1,56.1,,,0,0,,0,M17,Simbad,291.85071,50.64397,291.85072,50.64406306,D,J192724.17+503838.6,291.85072,50.644063,0.86,0.931,0.879,148.4,dKp7.0,14.436,11.633,11.491,0.01,185,-60,,m,0,Gaia,WISEA,2M
0.033876,294.39084,42.1165619,6700873,14.961," 1-17",3900,104,127,4.727,0.066,0.044,0.555,0.056,0.077,33.99,2.79,1865.1,46.4,,,0,0,,0,M17,Simbad,294.39084,42.11656,294.39083,42.11655611,D,J193733.79+420659.6,294.39083,42.116556,0.826,0.935,0.893,17.4,dKs7.5,14.87,11.979,11.943,0.03,253,24,,m,0,Gaia,WISEA,2M
0.000036,295.31558,42.1983489,6704613,13.569," 2-15",3728,44,52,4.78,0.028,0.028,0.498,0.022,0.03,16.76,1.25,2140.3,77.0,,,,,,0,M17,Simbad,295.31558,42.19835,295.31558,42.19834889,D,J194115.73+421154.0,295.31558,42.198349,0.702,0.857,0.76,215.5,dMp0.5,13.567,10.476,10.292,0.01,111,3,,m,1,Gaia,WISEA,2M
0.000000,297.08377,50.64563,12122143,14.459," 1-17",3681,58,58,4.789,0.042,0.028,0.474,0.029,0.036,35.68,2.96,3367.0,76.0,,,0,0,,0,M17,Simbad,297.08377,50.64563,297.08377,50.64563,D,J194820.10+503844.2,297.08377,50.64563,0.692,0.857,0.723,136.6,dMs0.5,14.399,11.251,11.104,0.01,147,6,,m,0,Gaia,WISEA,2M
